project_short_name,case_barcode,sample_barcode,sample_type_name,CD274_counts,PDCD1LG2_counts,PDCD1_counts,HLA_A_counts,HLA_B_counts,HLA_C_counts,B2M_counts,GJA1_counts,GJB2_counts,GJA5_counts,GJB6_counts,ARNTL_counts,CLOCK_counts,PER1_counts,PER2_counts,CRY1_counts,CRY2_counts,MYC_counts,TP53_counts,CDH1_counts,VIM_counts
TCGA-LUAD,TCGA-99-8033,TCGA-99-8033-01A,Primary Tumor,1506,415,703,161989,254116,208410,289816,6133,2233,1325,21,1574,2614,7925,1884,2017,1484,4462,1119,14255,14761
TCGA-LUAD,TCGA-99-AA5R,TCGA-99-AA5R-01A,Primary Tumor,952,294,376,63552,112361,88260,187019,4955,160,3236,37,620,1363,10749,1199,641,3134,2276,1893,8214,27696
TCGA-LUAD,TCGA-J2-8192,TCGA-J2-8192-01A,Primary Tumor,1202,714,112,101360,186662,114606,258192,20706,7290,2478,129,1475,4323,6201,3062,2015,4829,1112,5702,50761,59310
TCGA-LUAD,TCGA-J2-8194,TCGA-J2-8194-01A,Primary Tumor,372,222,122,38096,50710,29818,98696,14256,326,1571,32,801,4179,22051,2369,1407,3826,3395,4292,13987,14838
TCGA-LUAD,TCGA-J2-A4AD,TCGA-J2-A4AD-01A,Primary Tumor,279,43,45,46293,69357,51391,79187,2226,450,823,1,560,3226,4633,1187,1082,2028,1362,3519,53539,16699
TCGA-LUAD,TCGA-J2-A4AE,TCGA-J2-A4AE-01A,Primary Tumor,540,100,109,74359,154500,108878,160595,1961,158,179,2,599,1926,10397,5579,1311,5047,2397,1370,13995,19976
TCGA-LUAD,TCGA-J2-A4AG,TCGA-J2-A4AG-01A,Primary Tumor,454,174,115,32538,58728,40542,88930,3876,182,919,19,744,2154,11862,3505,1825,3108,2108,2178,16670,18182
TCGA-LUAD,TCGA-L4-A4E5,TCGA-L4-A4E5-01A,Primary Tumor,886,109,147,28294,46525,63812,56861,2276,843,905,180,656,6182,1528,1249,1433,1899,1708,2502,19778,9061
TCGA-LUAD,TCGA-L4-A4E6,TCGA-L4-A4E6-01A,Primary Tumor,603,219,112,71970,134441,67025,218110,5468,113,2299,6,1039,1510,2796,745,1085,2293,1581,2059,5353,62193
TCGA-LUAD,TCGA-L9-A443,TCGA-L9-A443-01A,Primary Tumor,364,86,87,33534,56983,31693,98954,2503,261,1203,55,651,1486,8887,1074,800,1699,1229,2614,8272,32889
TCGA-LUAD,TCGA-L9-A444,TCGA-L9-A444-01A,Primary Tumor,1620,360,676,78678,200156,81489,141368,844,2896,714,2265,594,1564,7600,575,527,1195,1094,1797,7757,18855
TCGA-LUAD,TCGA-L9-A50W,TCGA-L9-A50W-01A,Primary Tumor,150,122,247,164968,181424,92963,188530,3265,959,846,267,821,2102,3491,2404,852,6091,1442,2237,43912,12597
TCGA-LUAD,TCGA-L9-A5IP,TCGA-L9-A5IP-01A,Primary Tumor,638,238,101,33135,40379,29875,139596,2550,3436,291,51,500,1362,6072,2358,619,1154,18315,3395,15030,8364
TCGA-LUAD,TCGA-L9-A743,TCGA-L9-A743-01A,Primary Tumor,940,372,535,76965,138921,90825,184876,3964,2913,1015,937,769,1639,10086,2506,1101,2486,3734,2310,18313,25459
TCGA-LUAD,TCGA-L9-A7SV,TCGA-L9-A7SV-01A,Primary Tumor,198,77,103,28779,33670,34343,27542,559,311,516,61,1012,2022,11985,3013,1567,2428,1124,4843,20668,16331
TCGA-LUAD,TCGA-L9-A8F4,TCGA-L9-A8F4-01A,Primary Tumor,513,421,570,36783,71293,31156,125149,1057,947,740,454,649,1499,8250,2819,961,1750,6555,4776,39587,16323
TCGA-LUAD,TCGA-MN-A4N1,TCGA-MN-A4N1-01A,Primary Tumor,311,44,32,64250,44668,47824,37114,5370,1382,666,60,693,1376,2152,1517,959,1602,1792,3985,28272,20117
TCGA-LUAD,TCGA-MN-A4N4,TCGA-MN-A4N4-01A,Primary Tumor,279,144,75,90592,112288,94518,103629,4743,7609,2334,568,494,1556,1282,1071,1920,1655,1312,4616,36274,20314
TCGA-LUAD,TCGA-MN-A4N5,TCGA-MN-A4N5-01A,Primary Tumor,2393,220,643,216089,310872,181439,205813,2029,6212,634,1415,1391,3606,2953,3056,882,3433,3367,1211,45864,13472
TCGA-LUAD,TCGA-MP-A4SV,TCGA-MP-A4SV-01A,Primary Tumor,1071,306,543,56758,72854,68281,140401,2159,894,641,108,751,2221,8844,2028,1684,1703,8084,2653,27462,13784
TCGA-LUAD,TCGA-MP-A4SW,TCGA-MP-A4SW-01A,Primary Tumor,459,120,177,68191,86578,48334,112631,2129,1056,380,8,947,1699,4413,1481,857,2379,2044,2657,28101,18685
TCGA-LUAD,TCGA-MP-A4SY,TCGA-MP-A4SY-01A,Primary Tumor,1289,236,59,58303,75250,61474,75966,29217,3551,888,23,619,2697,4148,2140,1165,1896,6181,1918,34418,27661
TCGA-LUAD,TCGA-MP-A4T4,TCGA-MP-A4T4-01A,Primary Tumor,3504,494,533,144308,166329,139352,227342,1830,746,835,19,756,1285,2884,989,739,1819,4515,2192,17836,26070
TCGA-LUAD,TCGA-MP-A4T6,TCGA-MP-A4T6-01A,Primary Tumor,371,157,218,109088,157642,94003,140650,3671,121,395,2,1113,2484,6578,3169,563,9998,526,2915,42323,10533
TCGA-LUAD,TCGA-MP-A4T7,TCGA-MP-A4T7-01A,Primary Tumor,289,110,100,40879,52768,44130,82487,4465,3525,581,40,542,1787,10090,3563,1030,1950,2288,3796,18746,17313
TCGA-LUAD,TCGA-MP-A4T8,TCGA-MP-A4T8-01A,Primary Tumor,156,58,65,16911,24199,21182,47416,14531,3719,1281,96,914,2797,4581,1698,2056,1237,11218,890,12534,10603
TCGA-LUAD,TCGA-MP-A4T9,TCGA-MP-A4T9-01A,Primary Tumor,1207,306,571,57016,75578,93227,111981,9544,1734,1377,16,1316,2384,6410,1629,1321,1934,2679,1710,38348,33194
TCGA-LUAD,TCGA-MP-A4TA,TCGA-MP-A4TA-01A,Primary Tumor,414,205,293,119769,155068,193215,180345,1502,1130,727,23,855,1759,6806,3941,1524,1804,3144,3656,20871,9924
TCGA-LUAD,TCGA-MP-A4TC,TCGA-MP-A4TC-01A,Primary Tumor,2714,470,306,90547,169603,110051,189806,6485,5677,2413,271,530,2444,3027,1180,992,1528,5409,4903,17455,28950
TCGA-LUAD,TCGA-MP-A4TD,TCGA-MP-A4TD-01A,Primary Tumor,150,86,141,50319,41653,39621,64068,3996,758,2082,2,626,1047,9237,1231,1047,2080,4155,3630,7228,20577
TCGA-LUAD,TCGA-MP-A4TE,TCGA-MP-A4TE-01A,Primary Tumor,115,23,22,43735,18190,37995,41732,1692,56,610,0,368,1282,1037,1130,2344,1283,4381,3025,12727,3202
TCGA-LUAD,TCGA-MP-A4TF,TCGA-MP-A4TF-01A,Primary Tumor,1121,254,56,67048,107566,81531,72017,6595,1854,118,29,652,1311,5186,2933,1501,892,811,1631,13137,5886
TCGA-LUAD,TCGA-MP-A4TH,TCGA-MP-A4TH-01A,Primary Tumor,425,269,369,84997,88057,78974,181036,1521,207,596,8,1589,2300,5482,2684,1031,4859,1976,3216,21098,14294
TCGA-LUAD,TCGA-MP-A4TI,TCGA-MP-A4TI-01A,Primary Tumor,2964,977,595,89847,139351,111540,182859,5774,5378,989,501,678,1872,3759,1002,667,1494,3419,2834,8377,56969
TCGA-LUAD,TCGA-MP-A4TJ,TCGA-MP-A4TJ-01A,Primary Tumor,1246,393,372,49355,103772,62368,158311,2827,1110,940,19,715,984,3636,1506,871,1586,1542,2258,7104,14083
TCGA-LUAD,TCGA-MP-A4TK,TCGA-MP-A4TK-01A,Primary Tumor,360,214,246,46046,64880,54232,106451,15192,3775,1286,297,478,2204,13910,1133,718,3397,2735,3352,24474,47950
TCGA-LUAD,TCGA-MP-A5C7,TCGA-MP-A5C7-01A,Primary Tumor,118,66,18,73819,26152,60237,78351,1522,511,657,23,1899,3038,10814,3636,1688,5129,4158,6336,25881,6540
TCGA-LUAD,TCGA-NJ-A4YF,TCGA-NJ-A4YF-01A,Primary Tumor,62,63,72,15638,14960,10007,34256,941,242,184,6,548,2167,7225,1668,1353,1671,1421,481,7632,11955
TCGA-LUAD,TCGA-NJ-A4YG,TCGA-NJ-A4YG-01A,Primary Tumor,379,113,57,62493,91197,42706,86770,1678,1785,577,37,539,1291,3828,975,479,1423,3552,3813,13990,15767
TCGA-LUAD,TCGA-NJ-A4YI,TCGA-NJ-A4YI-01A,Primary Tumor,963,98,99,19471,39572,24642,41157,826,266,581,1,750,1244,5297,825,408,1532,1177,3148,13233,15118
TCGA-LUAD,TCGA-NJ-A4YP,TCGA-NJ-A4YP-01A,Primary Tumor,689,564,148,84369,152204,113157,252277,16238,8604,2923,133,1243,4651,3502,5845,3077,3329,13576,10402,32743,45984
TCGA-LUAD,TCGA-NJ-A4YQ,TCGA-NJ-A4YQ-01A,Primary Tumor,504,322,453,56430,84377,61681,152181,934,1352,674,114,453,1553,900,1090,824,1066,1120,1075,10602,11115
TCGA-LUAD,TCGA-NJ-A55A,TCGA-NJ-A55A-01A,Primary Tumor,293,142,135,20393,32216,23486,68070,1396,171,589,27,267,897,3344,1559,545,2471,984,1707,7685,11350
TCGA-LUAD,TCGA-NJ-A55O,TCGA-NJ-A55O-01A,Primary Tumor,633,110,56,38362,63437,39743,89304,3221,605,812,27,806,1799,3280,1665,736,1950,884,1685,11672,14917
TCGA-LUAD,TCGA-NJ-A55R,TCGA-NJ-A55R-01A,Primary Tumor,407,106,204,212435,176699,191503,153537,3325,1373,1123,8,2020,4198,19103,2569,2444,6280,4323,5650,37768,24164
TCGA-LUAD,TCGA-NJ-A7XG,TCGA-NJ-A7XG-01A,Primary Tumor,161,20,24,30770,35420,28399,70576,2949,352,106,34,349,1738,20777,2779,516,4433,1242,4173,28148,8253
TCGA-LUAD,TCGA-O1-A52J,TCGA-O1-A52J-01A,Primary Tumor,329,198,122,55037,220963,187616,124461,612,130,195,47,641,1252,10212,1842,458,4374,811,839,29036,14128
TCGA-LUAD,TCGA-S2-AA1A,TCGA-S2-AA1A-01A,Primary Tumor,289,240,190,31629,102788,96531,206921,2689,853,486,15,547,937,4939,1031,617,2203,1336,1872,6308,12922
TCGA-SKCM,TCGA-3N-A9WB,TCGA-3N-A9WB-06A,Metastatic,108,9,4,85566,53307,34955,103130,660,717,33,236,308,2392,1614,430,965,857,4297,1274,32002,201661
TCGA-SKCM,TCGA-3N-A9WC,TCGA-3N-A9WC-06A,Metastatic,2093,1025,1470,269971,400203,190080,415576,715,178,40,5,386,1759,3314,427,1016,2146,5814,932,123,37191
TCGA-SKCM,TCGA-3N-A9WD,TCGA-3N-A9WD-06A,Metastatic,239,70,175,42133,82782,46899,79531,834,395,133,15,199,1068,2845,972,334,1769,2440,1737,8313,49425
TCGA-SKCM,TCGA-BF-A1PU,TCGA-BF-A1PU-01A,Primary Tumor,45,15,6,89927,25015,81321,54747,1121,5163,452,340,216,886,6862,948,640,2681,7065,18132,46302,162470
TCGA-SKCM,TCGA-BF-A1PV,TCGA-BF-A1PV-01A,Primary Tumor,95,106,21,9906,19031,13531,37247,793,418,313,45,350,3051,3230,555,1526,2421,24277,8023,5817,289136
TCGA-SKCM,TCGA-BF-A1PX,TCGA-BF-A1PX-01A,Primary Tumor,967,267,1211,217509,314978,180117,214693,26549,66465,961,14455,424,1608,1613,835,835,1410,5915,7863,15160,71325
TCGA-SKCM,TCGA-BF-A1PZ,TCGA-BF-A1PZ-01A,Primary Tumor,175,71,157,119971,128891,162033,155667,250,148,97,9,281,2086,5846,852,992,2151,12234,4633,43213,232179
TCGA-SKCM,TCGA-BF-A1Q0,TCGA-BF-A1Q0-01A,Primary Tumor,1895,479,106,92214,183011,112034,110312,632,1467,248,99,687,2162,3038,342,770,1766,4924,3175,1004,342879
TCGA-SKCM,TCGA-BF-A3DJ,TCGA-BF-A3DJ-01A,Primary Tumor,462,235,89,200135,264165,204927,552497,3306,12897,581,2930,398,3052,1510,433,965,1715,3986,5139,4308,90490
TCGA-SKCM,TCGA-BF-A3DL,TCGA-BF-A3DL-01A,Primary Tumor,54,17,14,55393,25529,42110,78105,420,43,76,7,189,513,2799,351,227,955,6048,540,23544,75889
TCGA-SKCM,TCGA-BF-A3DM,TCGA-BF-A3DM-01A,Primary Tumor,131,66,11,83181,114224,99116,232925,483,519,524,50,802,2953,5318,618,654,2395,1271,9277,16572,80364
TCGA-SKCM,TCGA-BF-A3DN,TCGA-BF-A3DN-01A,Primary Tumor,261,90,29,45144,38396,54063,131159,2960,49237,454,5910,439,3949,3591,896,1571,1569,4273,5816,20326,137157
TCGA-SKCM,TCGA-BF-A5EO,TCGA-BF-A5EO-01A,Primary Tumor,122,24,310,74435,62646,60614,72434,701,10477,252,1299,110,495,1693,546,267,1892,3962,2659,12254,83705
TCGA-SKCM,TCGA-BF-A5EP,TCGA-BF-A5EP-01A,Primary Tumor,82,40,11,39422,27432,14538,29927,640,414,65,9,518,1322,1681,537,967,1451,10753,2531,18848,88608
TCGA-SKCM,TCGA-BF-A5EQ,TCGA-BF-A5EQ-01A,Primary Tumor,246,115,344,130042,133837,114767,115954,1630,157,725,55,337,2451,2326,628,838,1263,8071,4225,8447,113905
TCGA-SKCM,TCGA-BF-A5ER,TCGA-BF-A5ER-01A,Primary Tumor,74,13,11,72294,14151,9216,17616,336,870,286,116,107,330,3731,273,380,2381,16733,8147,12317,151872
TCGA-SKCM,TCGA-BF-A5ES,TCGA-BF-A5ES-01A,Primary Tumor,129,142,67,258861,149728,67627,221223,748,142,178,1,293,914,1689,204,412,842,1842,3059,34725,133502
TCGA-SKCM,TCGA-BF-A9VF,TCGA-BF-A9VF-01A,Primary Tumor,92,12,20,13852,4334,4181,14680,784,3113,37,821,82,858,2176,180,381,440,4554,2248,38632,44181
TCGA-SKCM,TCGA-BF-AAOU,TCGA-BF-AAOU-01A,Primary Tumor,291,103,57,68003,82394,52964,119140,779,1415,134,237,152,677,3460,519,555,640,2274,4186,16506,166697
TCGA-SKCM,TCGA-BF-AAOX,TCGA-BF-AAOX-01A,Primary Tumor,103,17,27,372533,28086,34204,49170,1007,5496,95,1156,24,1292,2203,372,1508,999,3559,2951,1670,162080
TCGA-SKCM,TCGA-BF-AAP0,TCGA-BF-AAP0-06A,Metastatic,742,319,1422,165274,143074,123758,231279,974,180,246,14,620,1250,919,343,687,1252,4705,4024,21459,115609
TCGA-SKCM,TCGA-BF-AAP1,TCGA-BF-AAP1-01A,Primary Tumor,37,39,21,73620,97635,62412,154495,544,787,197,54,326,2291,4007,278,1987,1298,10716,7231,36443,38740
TCGA-SKCM,TCGA-BF-AAP2,TCGA-BF-AAP2-01A,Primary Tumor,243,61,201,136212,161974,150655,192433,2378,3609,127,1045,259,1851,7677,1064,811,4106,12655,4798,38124,125077
TCGA-SKCM,TCGA-BF-AAP4,TCGA-BF-AAP4-01A,Primary Tumor,456,135,809,251961,137702,67284,203901,805,151,318,7,266,1672,3556,375,705,1293,4161,1259,51431,129989
TCGA-SKCM,TCGA-BF-AAP6,TCGA-BF-AAP6-01A,Primary Tumor,93,35,23,27952,14788,9880,65346,1045,517,150,37,498,3685,2377,612,1491,1884,7867,4903,4932,49903
TCGA-SKCM,TCGA-BF-AAP7,TCGA-BF-AAP7-01A,Primary Tumor,283,92,744,200421,223254,172246,253732,2085,17764,518,2008,136,651,2207,355,200,688,3535,3324,15713,83863
TCGA-SKCM,TCGA-BF-AAP8,TCGA-BF-AAP8-01A,Primary Tumor,163,41,79,121159,80008,39344,84754,736,429,97,32,148,1524,5028,245,700,541,4659,2843,21476,46409
TCGA-SKCM,TCGA-D3-A1Q1,TCGA-D3-A1Q1-06A,Metastatic,69,16,19,39730,7497,13026,18008,802,6253,382,112,73,1101,3481,1063,1924,1009,23188,11929,8677,53885
TCGA-SKCM,TCGA-D3-A1Q3,TCGA-D3-A1Q3-06A,Metastatic,704,320,823,286182,332261,175773,519131,1291,14,168,20,1003,29745,5592,1353,2292,2679,5189,6044,57752,264637
TCGA-SKCM,TCGA-D3-A1Q4,TCGA-D3-A1Q4-06A,Metastatic,87,173,47,33561,31310,28588,68900,10410,1081,634,242,402,2061,2892,1174,1582,2166,12896,5916,3178,155849
TCGA-SKCM,TCGA-D3-A1Q5,TCGA-D3-A1Q5-06A,Metastatic,35,11,20,12581,16723,16690,58005,851,195,808,2,270,1519,5317,1656,1917,1460,1734,3422,6,43507
TCGA-SKCM,TCGA-D3-A1Q6,TCGA-D3-A1Q6-06A,Metastatic,127,94,33,32879,54676,16358,141726,764,3466,117,1,1227,2969,2148,765,1516,1156,6211,3348,7,162743
TCGA-SKCM,TCGA-D3-A1Q7,TCGA-D3-A1Q7-06A,Metastatic,2150,1129,2155,320179,450492,356528,614033,10264,8762,629,1,819,3919,4473,960,1460,1874,5777,5963,10313,56759
TCGA-SKCM,TCGA-D3-A1Q8,TCGA-D3-A1Q8-06A,Metastatic,74,171,59,28348,32136,19220,104513,15482,77,2287,0,318,3097,3657,631,989,1903,3246,7080,42,87657
TCGA-SKCM,TCGA-D3-A1Q9,TCGA-D3-A1Q9-06A,Metastatic,745,160,286,41471,36447,43471,148780,15348,2470,250,8140,299,2833,2473,303,2333,2512,7939,1803,103441,121700
TCGA-SKCM,TCGA-D3-A1QA,TCGA-D3-A1QA-06A,Metastatic,1240,993,137,230345,69714,196799,202255,1070,3,440,2,645,7350,1447,1046,1857,2513,15365,522,85690,274191
TCGA-SKCM,TCGA-D3-A1QA,TCGA-D3-A1QA-07A,Additional Metastatic,166,178,211,78345,49560,80474,109696,514,83,365,1,583,2531,1933,530,1366,1534,13696,482,35757,110237
TCGA-SKCM,TCGA-D3-A1QB,TCGA-D3-A1QB-06A,Metastatic,967,637,3672,579017,400247,313760,242980,623,261,192,6,466,2082,4169,474,897,1827,7072,5205,783,137810
TCGA-SKCM,TCGA-D3-A2J6,TCGA-D3-A2J6-06A,Metastatic,264,142,788,102044,71053,40814,234650,870,331,362,7,409,1349,1085,384,949,511,6262,3085,55930,110553
TCGA-SKCM,TCGA-D3-A2J7,TCGA-D3-A2J7-06A,Metastatic,623,196,177,92104,94909,79975,200345,992,636,126,0,293,1927,1443,127,352,1108,2390,2466,8500,142553
TCGA-SKCM,TCGA-D3-A2J8,TCGA-D3-A2J8-06A,Metastatic,4457,4994,855,186923,352577,258511,285368,1864,26,280,2,719,2350,1458,710,1148,1566,6403,4320,98,352433
TCGA-SKCM,TCGA-D3-A2J9,TCGA-D3-A2J9-06A,Metastatic,2162,1144,6769,677557,917377,713506,1016685,4276,524,965,43,907,3658,4506,1356,1904,3368,5924,7587,5847,102749
TCGA-SKCM,TCGA-D3-A2JA,TCGA-D3-A2JA-06A,Metastatic,739,513,179,88682,122799,90123,196936,3345,2055,307,4,501,1708,1986,585,1039,1215,2836,5164,13,105714
TCGA-SKCM,TCGA-D3-A2JB,TCGA-D3-A2JB-06A,Metastatic,399,247,1450,119332,143340,84040,216341,1134,53,374,26,717,1762,2595,1082,834,1844,6519,4171,1833,86098
TCGA-SKCM,TCGA-D3-A2JC,TCGA-D3-A2JC-06A,Metastatic,588,279,310,75905,89284,45325,203839,417,223,97,18,669,2136,4383,176,479,1517,12174,4786,1037,92549
TCGA-SKCM,TCGA-D3-A2JD,TCGA-D3-A2JD-06A,Metastatic,160,64,279,77684,60886,39770,69155,1001,477,327,6,314,557,3789,847,374,2226,4855,5046,24182,68657
TCGA-SKCM,TCGA-D3-A2JE,TCGA-D3-A2JE-06A,Metastatic,14,21,19,4462,5840,3963,23040,778,12,200,3,122,2076,2244,600,1388,1232,22420,8460,36,76269
TCGA-SKCM,TCGA-D3-A2JF,TCGA-D3-A2JF-06A,Metastatic,744,179,367,408640,709583,268118,613642,333,44,113,8,248,1533,4145,483,611,2275,1414,2609,40,98290
TCGA-SKCM,TCGA-D3-A2JG,TCGA-D3-A2JG-06A,Metastatic,61,47,46,116321,36458,34800,88236,899,111,214,0,556,1661,3425,398,1074,1127,9340,380,21556,148950
TCGA-SKCM,TCGA-D3-A2JH,TCGA-D3-A2JH-06A,Metastatic,927,616,3954,205800,257814,224958,372945,962,11353,253,1803,677,2235,3892,443,1266,1770,11429,6038,2897,139330
TCGA-SKCM,TCGA-D3-A2JK,TCGA-D3-A2JK-06A,Metastatic,3,1,1,21780,4585,4147,3775,19,40,19,0,11,39,665,38,21,128,438,824,2979,13575
TCGA-SKCM,TCGA-D3-A2JL,TCGA-D3-A2JL-06A,Metastatic,442,165,1823,182912,113541,88969,196783,367,122,131,10,292,1488,1835,200,394,753,8735,2684,1061,267892
TCGA-SKCM,TCGA-D3-A2JN,TCGA-D3-A2JN-06A,Metastatic,115,130,250,43402,37378,29535,90741,958,235,208,34,189,855,1066,645,417,705,1512,2096,153,138900
TCGA-SKCM,TCGA-D3-A2JO,TCGA-D3-A2JO-06A,Metastatic,1434,853,936,81078,112098,73948,217599,877,703,650,2,671,1704,3057,422,1118,2087,2063,4083,4988,88308
TCGA-SKCM,TCGA-D3-A2JP,TCGA-D3-A2JP-06A,Metastatic,163,179,442,80702,124255,97221,266518,833,157,68,48,173,1824,5628,241,374,1184,2673,3205,80,85768
TCGA-SKCM,TCGA-D3-A3BZ,TCGA-D3-A3BZ-06A,Metastatic,449,322,373,80193,102292,67117,142692,4827,873,1631,6,357,1217,4995,701,761,2071,4585,3965,6734,77639
TCGA-SKCM,TCGA-D3-A3C1,TCGA-D3-A3C1-06A,Metastatic,125,79,107,29208,63756,35892,215905,340,48,143,6,297,501,2447,500,391,3429,5678,4265,499,108042
TCGA-SKCM,TCGA-D3-A3C3,TCGA-D3-A3C3-06A,Metastatic,196,64,206,65493,49653,29587,74919,567,22,379,2,276,1631,1475,366,770,1474,20554,9687,12796,122288
TCGA-SKCM,TCGA-D3-A3C6,TCGA-D3-A3C6-06A,Metastatic,60,29,7,56797,48136,38002,94092,6759,5611,190,6058,152,3042,5140,510,1066,990,8794,20804,13009,115394
TCGA-SKCM,TCGA-D3-A3C7,TCGA-D3-A3C7-06A,Metastatic,128,208,494,49340,57017,27633,93461,444,6404,213,0,297,2018,15769,1037,1587,981,739,2862,9,112336
TCGA-SKCM,TCGA-D3-A3C8,TCGA-D3-A3C8-06A,Metastatic,2682,1470,3428,318716,315077,165035,458152,1392,1007,382,105,454,1472,2004,474,563,906,1764,2241,465,149142
TCGA-SKCM,TCGA-D3-A3CB,TCGA-D3-A3CB-06A,Metastatic,8770,717,885,106716,158686,72088,303553,952,61,143,6,457,1757,3496,495,766,2004,6737,4233,280,21913
TCGA-SKCM,TCGA-D3-A3CC,TCGA-D3-A3CC-06A,Metastatic,68,78,27,53057,53890,52285,78246,1738,5713,276,53,627,1672,2258,844,1844,1895,7222,8884,33382,99915
TCGA-SKCM,TCGA-D3-A3CE,TCGA-D3-A3CE-06A,Metastatic,381,270,726,48422,101492,71324,189153,798,6630,125,1827,274,1815,2000,669,1513,1972,9306,4720,25192,31330
TCGA-SKCM,TCGA-D3-A3CF,TCGA-D3-A3CF-06A,Metastatic,359,309,566,119321,97894,74878,194691,1614,187,733,19,609,2589,2311,508,1255,1452,8232,3443,22525,77532
TCGA-SKCM,TCGA-D3-A3ML,TCGA-D3-A3ML-06A,Metastatic,28,21,8,41990,23537,55949,24893,627,4,212,0,431,3682,999,447,1086,1127,15364,2986,39,118919
TCGA-SKCM,TCGA-D3-A3MO,TCGA-D3-A3MO-06A,Metastatic,14,11,22,24998,7818,19742,56909,1423,3058,286,16,385,1687,1898,764,2121,873,6222,3886,10524,80156
TCGA-SKCM,TCGA-D3-A3MR,TCGA-D3-A3MR-06A,Metastatic,644,249,903,147406,152430,140985,165030,1815,1553,316,1271,544,1043,4550,244,312,939,1246,4189,4848,224401
TCGA-SKCM,TCGA-D3-A3MU,TCGA-D3-A3MU-06A,Metastatic,278,105,151,138952,129036,101455,77530,1799,1824,142,7,431,1920,3087,487,671,1906,5082,5734,1951,117600
TCGA-SKCM,TCGA-D3-A3MV,TCGA-D3-A3MV-06A,Metastatic,60,73,19,28601,21851,29827,68331,1453,1304,106,82,363,2023,3709,506,751,1030,7101,7629,10084,175747
TCGA-SKCM,TCGA-D3-A51E,TCGA-D3-A51E-06A,Metastatic,555,364,612,276552,337368,317108,268424,668,114,99,5,464,1956,2777,281,1034,1615,23114,5199,27579,142181
TCGA-SKCM,TCGA-D3-A51F,TCGA-D3-A51F-06A,Metastatic,1331,895,5568,222752,370993,214843,563107,2362,7012,401,4021,958,1155,1489,504,1029,1268,1102,3796,4039,75015
TCGA-SKCM,TCGA-D3-A51G,TCGA-D3-A51G-06A,Metastatic,228,155,349,62176,125317,78872,111186,5872,363,134,1,863,2033,3166,1041,2578,1210,6742,805,6,130196
TCGA-SKCM,TCGA-D3-A51H,TCGA-D3-A51H-06A,Metastatic,287,259,1321,92892,131480,68468,160647,860,40,197,23,496,1382,3868,676,243,1012,3231,2991,1826,87284
TCGA-SKCM,TCGA-D3-A51J,TCGA-D3-A51J-06A,Metastatic,768,380,1682,113034,188157,164087,311970,651,135,1455,2,439,1938,5373,627,572,1678,4936,3260,117,30442
TCGA-SKCM,TCGA-D3-A51K,TCGA-D3-A51K-06A,Metastatic,110,54,509,185842,73365,69833,38103,43,2582,44,13,52,283,8640,117,183,950,1889,5731,426,81072
TCGA-SKCM,TCGA-D3-A51N,TCGA-D3-A51N-06A,Metastatic,372,153,155,89372,155764,93996,264812,580,33,25,0,291,1104,1908,297,797,970,2499,1862,52,139279
TCGA-SKCM,TCGA-D3-A51R,TCGA-D3-A51R-06A,Metastatic,4,8,4,11812,4283,4107,9188,26528,8,228,1,616,817,2395,413,1900,784,939,8082,46,56507
TCGA-SKCM,TCGA-D3-A51T,TCGA-D3-A51T-06A,Metastatic,189,96,159,200255,180641,93453,219250,211,575,91,53,459,1978,5420,345,1303,1398,9151,407,12663,86521
TCGA-SKCM,TCGA-D3-A5GL,TCGA-D3-A5GL-06A,Metastatic,198,23,25,130060,40120,41509,64131,542,283,269,0,414,2253,3042,138,742,892,2874,3881,257,331820
TCGA-SKCM,TCGA-D3-A5GN,TCGA-D3-A5GN-06A,Metastatic,306,121,174,105849,142862,121975,127278,1710,608,281,80,251,1798,2708,216,848,417,1418,4637,625,66043
TCGA-SKCM,TCGA-D3-A5GO,TCGA-D3-A5GO-06A,Metastatic,234,165,281,357903,529884,397796,445194,475,111,122,0,365,1405,2653,437,775,1375,3803,2948,51,170530
TCGA-SKCM,TCGA-D3-A5GR,TCGA-D3-A5GR-06A,Metastatic,503,336,228,47844,73318,42822,167144,2316,245,219,7,431,2655,1841,403,816,1249,10411,4962,3684,71570
TCGA-SKCM,TCGA-D3-A5GS,TCGA-D3-A5GS-06A,Metastatic,274,160,507,117637,117685,82061,203158,1404,5127,155,5043,323,1442,2505,530,849,1991,5279,3484,48171,88701
TCGA-SKCM,TCGA-D3-A5GT,TCGA-D3-A5GT-01A,Primary Tumor,10,12,3,90580,2981,2312,7007,93,13,21,6,82,1153,4085,196,438,453,4842,3589,6636,58851
TCGA-SKCM,TCGA-D3-A5GU,TCGA-D3-A5GU-06A,Metastatic,174,122,291,191525,233618,138257,240032,722,19,257,10,235,1953,3696,557,1594,933,15533,6176,5210,64639
TCGA-SKCM,TCGA-D3-A8GB,TCGA-D3-A8GB-06A,Metastatic,235,192,1080,179694,155863,61673,136644,1479,121,545,7,311,1022,1747,324,379,995,4650,2044,1385,134522
TCGA-SKCM,TCGA-D3-A8GC,TCGA-D3-A8GC-06A,Metastatic,430,132,72,33803,32234,19143,31839,976,31,275,1,780,1910,1542,358,1323,881,10608,2318,28,108140
